"region_id","indicator","year","value"
"BE10","emp_tech_Sheet_35",2020,"26.4"
"BE10","emp_tech_Sheet_35",2021,"29.4"
"BE10","emp_tech_Sheet_35",2022,"26.3"
"BE10","emp_tech_Sheet_35",2023,"26.7"
"BE10","emp_tech_Sheet_35",2024,"28.6"
"BE21","emp_tech_Sheet_35",2020,"30.8"
"BE21","emp_tech_Sheet_35",2021,"37.6"
"BE21","emp_tech_Sheet_35",2022,"39.0"
"BE21","emp_tech_Sheet_35",2023,"36.6"
"BE21","emp_tech_Sheet_35",2024,"39.8"
"BE22","emp_tech_Sheet_35",2020,"13.1"
"BE22","emp_tech_Sheet_35",2021,"15.2"
"BE22","emp_tech_Sheet_35",2022,"15.2"
"BE22","emp_tech_Sheet_35",2023,"13.4"
"BE22","emp_tech_Sheet_35",2024,"13.3"
"BE23","emp_tech_Sheet_35",2020,"24.8"
"BE23","emp_tech_Sheet_35",2021,"34.3"
"BE23","emp_tech_Sheet_35",2022,"30.8"
"BE23","emp_tech_Sheet_35",2023,"29.8"
"BE23","emp_tech_Sheet_35",2024,"34.1"
"BE24","emp_tech_Sheet_35",2020,"29.0"
"BE24","emp_tech_Sheet_35",2021,"30.1"
"BE24","emp_tech_Sheet_35",2022,"34.4"
"BE24","emp_tech_Sheet_35",2023,"31.4"
"BE24","emp_tech_Sheet_35",2024,"28.6"
"BE25","emp_tech_Sheet_35",2020,"10.0"
"BE25","emp_tech_Sheet_35",2021,"12.8"
"BE25","emp_tech_Sheet_35",2022,"11.9"
"BE25","emp_tech_Sheet_35",2023,"12.5"
"BE25","emp_tech_Sheet_35",2024,"14.7"
"BE31","emp_tech_Sheet_35",2020,"9.0"
"BE31","emp_tech_Sheet_35",2021,"11.5"
"BE31","emp_tech_Sheet_35",2022,"14.5"
"BE31","emp_tech_Sheet_35",2023,"12.4"
"BE31","emp_tech_Sheet_35",2024,"8.9"
"BE32","emp_tech_Sheet_35",2020,"9.9"
"BE32","emp_tech_Sheet_35",2021,"14.2"
"BE32","emp_tech_Sheet_35",2022,"15.9"
"BE32","emp_tech_Sheet_35",2023,"15.2"
"BE32","emp_tech_Sheet_35",2024,"14.1"
"BE33","emp_tech_Sheet_35",2020,"11.6"
"BE33","emp_tech_Sheet_35",2021,"16.2"
"BE33","emp_tech_Sheet_35",2022,"17.1"
"BE33","emp_tech_Sheet_35",2023,"13.8"
"BE33","emp_tech_Sheet_35",2024,"12.9"
"BE34","emp_tech_Sheet_35",2020,"3.4"
"BE34","emp_tech_Sheet_35",2021,"5.1"
"BE34","emp_tech_Sheet_35",2022,"5.4"
"BE34","emp_tech_Sheet_35",2023,"3.9"
"BE34","emp_tech_Sheet_35",2024,"4.3"
"BE35","emp_tech_Sheet_35",2020,"6.9"
"BE35","emp_tech_Sheet_35",2021,"6.9"
"BE35","emp_tech_Sheet_35",2022,"8.6"
"BE35","emp_tech_Sheet_35",2023,"7.9"
"BE35","emp_tech_Sheet_35",2024,"6.4"
"BG32","emp_tech_Sheet_35",2020,"4.2"
"BG32","emp_tech_Sheet_35",2021,"4.4"
"BG32","emp_tech_Sheet_35",2022,"4.4"
"BG32","emp_tech_Sheet_35",2023,"5.8"
"BG32","emp_tech_Sheet_35",2024,"5.8"
"BG33","emp_tech_Sheet_35",2020,"5.2"
"BG33","emp_tech_Sheet_35",2021,"5.4"
"BG33","emp_tech_Sheet_35",2022,"7.4"
"BG33","emp_tech_Sheet_35",2023,"7.4"
"BG33","emp_tech_Sheet_35",2024,"9.0"
"BG34","emp_tech_Sheet_35",2020,"4.1"
"BG34","emp_tech_Sheet_35",2021,"3.7"
"BG34","emp_tech_Sheet_35",2022,"4.4"
"BG34","emp_tech_Sheet_35",2023,"3.7"
"BG34","emp_tech_Sheet_35",2024,"5.1"
"BG41","emp_tech_Sheet_35",2020,"64.5"
"BG41","emp_tech_Sheet_35",2021,"68.3"
"BG41","emp_tech_Sheet_35",2022,"83.1"
"BG41","emp_tech_Sheet_35",2023,"88.3"
"BG41","emp_tech_Sheet_35",2024,"87.3"
"BG42","emp_tech_Sheet_35",2020,"8.0"
"BG42","emp_tech_Sheet_35",2021,"9.8"
"BG42","emp_tech_Sheet_35",2022,"9.1"
"BG42","emp_tech_Sheet_35",2023,"13.5"
"BG42","emp_tech_Sheet_35",2024,"14.3"
"CZ01","emp_tech_Sheet_35",2020,"65.2"
"CZ01","emp_tech_Sheet_35",2021,"81.7"
"CZ01","emp_tech_Sheet_35",2022,"70.1"
"CZ01","emp_tech_Sheet_35",2023,"71.1"
"CZ01","emp_tech_Sheet_35",2024,"76.5"
"CZ02","emp_tech_Sheet_35",2020,"25.7"
"CZ02","emp_tech_Sheet_35",2021,"28.0"
"CZ02","emp_tech_Sheet_35",2022,"27.5"
"CZ02","emp_tech_Sheet_35",2023,"24.6"
"CZ02","emp_tech_Sheet_35",2024,"23.6"
"CZ03","emp_tech_Sheet_35",2020,"10.8"
"CZ03","emp_tech_Sheet_35",2021,"11.0"
"CZ03","emp_tech_Sheet_35",2022,"11.1"
"CZ03","emp_tech_Sheet_35",2023,"11.5"
"CZ03","emp_tech_Sheet_35",2024,"14.3"
"CZ04","emp_tech_Sheet_35",2020,"7.6"
"CZ04","emp_tech_Sheet_35",2021,"10.7"
"CZ04","emp_tech_Sheet_35",2022,"7.5"
"CZ04","emp_tech_Sheet_35",2023,"6.4"
"CZ04","emp_tech_Sheet_35",2024,"6.7"
"CZ05","emp_tech_Sheet_35",2020,"15.3"
"CZ05","emp_tech_Sheet_35",2021,"17.1"
"CZ05","emp_tech_Sheet_35",2022,"14.0"
"CZ05","emp_tech_Sheet_35",2023,"14.2"
"CZ05","emp_tech_Sheet_35",2024,"15.3"
"CZ06","emp_tech_Sheet_35",2020,"29.2"
"CZ06","emp_tech_Sheet_35",2021,"31.9"
"CZ06","emp_tech_Sheet_35",2022,"31.3"
"CZ06","emp_tech_Sheet_35",2023,"34.4"
"CZ06","emp_tech_Sheet_35",2024,"33.2"
