"region_id","indicator","year","value"
"BE10","emp_tech_Sheet_5",2020,"31.2"
"BE10","emp_tech_Sheet_5",2021,"36.4"
"BE10","emp_tech_Sheet_5",2022,"35.0"
"BE10","emp_tech_Sheet_5",2023,"36.9"
"BE10","emp_tech_Sheet_5",2024,"38.9"
"BE21","emp_tech_Sheet_5",2020,"46.1"
"BE21","emp_tech_Sheet_5",2021,"47.6"
"BE21","emp_tech_Sheet_5",2022,"49.8"
"BE21","emp_tech_Sheet_5",2023,"52.5"
"BE21","emp_tech_Sheet_5",2024,"53.7"
"BE22","emp_tech_Sheet_5",2020,"17.6"
"BE22","emp_tech_Sheet_5",2021,"17.6"
"BE22","emp_tech_Sheet_5",2022,"17.6"
"BE22","emp_tech_Sheet_5",2023,"16.9"
"BE22","emp_tech_Sheet_5",2024,"17.2"
"BE23","emp_tech_Sheet_5",2020,"36.0"
"BE23","emp_tech_Sheet_5",2021,"42.1"
"BE23","emp_tech_Sheet_5",2022,"42.2"
"BE23","emp_tech_Sheet_5",2023,"43.3"
"BE23","emp_tech_Sheet_5",2024,"45.6"
"BE24","emp_tech_Sheet_5",2020,"35.3"
"BE24","emp_tech_Sheet_5",2021,"37.9"
"BE24","emp_tech_Sheet_5",2022,"40.1"
"BE24","emp_tech_Sheet_5",2023,"36.7"
"BE24","emp_tech_Sheet_5",2024,"37.0"
"BE25","emp_tech_Sheet_5",2020,"13.6"
"BE25","emp_tech_Sheet_5",2021,"17.5"
"BE25","emp_tech_Sheet_5",2022,"15.8"
"BE25","emp_tech_Sheet_5",2023,"15.8"
"BE25","emp_tech_Sheet_5",2024,"18.6"
"BE31","emp_tech_Sheet_5",2020,"14.9"
"BE31","emp_tech_Sheet_5",2021,"17.2"
"BE31","emp_tech_Sheet_5",2022,"20.1"
"BE31","emp_tech_Sheet_5",2023,"16.0"
"BE31","emp_tech_Sheet_5",2024,"14.9"
"BE32","emp_tech_Sheet_5",2020,"17.8"
"BE32","emp_tech_Sheet_5",2021,"24.5"
"BE32","emp_tech_Sheet_5",2022,"24.6"
"BE32","emp_tech_Sheet_5",2023,"22.1"
"BE32","emp_tech_Sheet_5",2024,"24.0"
"BE33","emp_tech_Sheet_5",2020,"16.7"
"BE33","emp_tech_Sheet_5",2021,"18.6"
"BE33","emp_tech_Sheet_5",2022,"22.4"
"BE33","emp_tech_Sheet_5",2023,"17.5"
"BE33","emp_tech_Sheet_5",2024,"15.6"
"BE34","emp_tech_Sheet_5",2020,"3.8"
"BE34","emp_tech_Sheet_5",2021,"5.5"
"BE34","emp_tech_Sheet_5",2022,"5.8"
"BE34","emp_tech_Sheet_5",2023,"4.8"
"BE34","emp_tech_Sheet_5",2024,"4.8"
"BE35","emp_tech_Sheet_5",2020,"10.7"
"BE35","emp_tech_Sheet_5",2021,"12.4"
"BE35","emp_tech_Sheet_5",2022,"14.0"
"BE35","emp_tech_Sheet_5",2023,"13.5"
"BE35","emp_tech_Sheet_5",2024,"12.6"
"BG31","emp_tech_Sheet_5",2020,"4.2"
"BG31","emp_tech_Sheet_5",2021,"4.2"
"BG31","emp_tech_Sheet_5",2022,"4.6"
"BG31","emp_tech_Sheet_5",2023,"5.3"
"BG31","emp_tech_Sheet_5",2024,"5.4"
"BG32","emp_tech_Sheet_5",2020,"7.5"
"BG32","emp_tech_Sheet_5",2021,"7.8"
"BG32","emp_tech_Sheet_5",2022,"7.8"
"BG32","emp_tech_Sheet_5",2023,"9.0"
"BG32","emp_tech_Sheet_5",2024,"8.5"
"BG33","emp_tech_Sheet_5",2020,"5.0"
"BG33","emp_tech_Sheet_5",2021,"5.5"
"BG33","emp_tech_Sheet_5",2022,"7.8"
"BG33","emp_tech_Sheet_5",2023,"7.9"
"BG33","emp_tech_Sheet_5",2024,"9.5"
"BG34","emp_tech_Sheet_5",2020,"4.9"
